,user_id,number_of_cards,outstanding,credit_limit,bill,total_cash_usage,total_retail_usage,remaining_bill,branch_code,payment_ratio,overlimit_percentage,payment_ratio_3month,payment_ratio_6month,delinquency_score,default_flag,years_since_card_issuing,total_usage,remaining_bill_per_number_of_cards,remaining_bill_per_limit,total_usage_per_limit,total_3mo_usage_per_limit,total_6mo_usage_per_limit,utilization_3month,utilization_6month
12972,893.0,2.0,6181453.0,6000000.0,3761718.0,0.0,0.0,2228982.0,G,0.0,4.71,52.5,38.26,0.0,0.0,6.583333333,0.0,1114491.0,0.37149699999999997,0.0,0.219000542,0.245182722,0.767461917,0.357862278
12973,913.0,2.0,151844.0,7000000.0,133219.0,0.0,0.0,0.0,G,0.0,0.0,24.14,66.67,0.0,1.0,16.08333333,0.0,0.0,0.0,0.0,0.002071464,0.0,0.017573,0.000571429
12974,934.0,2.0,1189432.0,7000000.0,1151227.0,0.0,0.0,0.0,G,-100.19,0.0,100.0,100.0,0.0,0.0,5.666666667,0.0,0.0,0.0,0.0,0.2856,0.520615857,0.5541086789999999,0.684090047
12975,964.0,2.0,1155479.0,5000000.0,597667.0,0.0,386423.0,0.0,G,-100.01,0.0,89.46,109.35,0.0,0.0,2.916666667,386423.0,0.0,0.0,0.0772846,0.1110174,0.074565334,0.21789645,0.0857698
12976,976.0,2.0,3148912.0,5000000.0,2891377.0,0.0,478920.0,3183194.0,G,-31.44,0.0,29.45,91.75,0.0,0.0,4.75,478920.0,1591597.0,0.6366388000000001,0.09578400000000001,0.1200489,0.24666,0.68356845,0.8618181340000001
12977,1017.0,3.0,539592.0,23000000.0,260677.0,0.0,273349.0,0.0,G,-100.0,0.0,99.14,100.31,0.0,0.0,11.0,273349.0,0.0,0.0,0.011884738999999998,0.0043597390000000005,0.010775101,0.020674022,0.013744303999999999
12978,1047.0,2.0,5913208.0,5000000.0,5868683.0,0.0,0.0,0.0,G,0.0,19.41,75.0,100.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.776725,0.212352266,0.7093914000000001,0.417533066
12979,1102.0,2.0,6338838.0,6000000.0,4700387.0,0.0,2292429.0,5868131.0,G,-99.15,6.02,99.89,85.18,0.0,0.0,4.5,2292429.0,2934065.5,0.978021833,0.3820715,0.39084116700000004,0.5885,0.805163,0.6443085
12980,1120.0,2.0,14599203.0,14000000.0,11700912.0,0.0,3691186.0,11617143.0,G,-41.01,3.72,37.22,50.05,0.0,0.0,8.416666667000001,3691186.0,5808571.5,0.8297959290000001,0.263656143,0.292074018,0.231764286,1.0121899109999999,0.922268357
12981,1157.0,5.0,85385416.0,82000000.0,91538961.0,0.0,476101.0,88567110.0,G,-100.0,4.74,48.78,66.67,0.0,0.0,6.666666667,476101.0,17713422.0,1.080086707,0.00580611,0.41585902399999997,0.45585365899999997,1.062751058,1.016969455
12982,1159.0,3.0,8729453.0,22000000.0,8832804.0,0.0,0.0,8369154.0,G,-10.0,0.0,7.7,12.34,0.0,0.0,12.5,0.0,2789718.0,0.380416091,0.0,0.016704545,0.013424242,0.48939725,0.570318545
12983,1179.0,2.0,112159.0,4000000.0,61559.0,0.0,55000.0,0.0,G,-100.0,0.0,100.0,100.93,0.0,0.0,4.583333333,55000.0,0.0,0.0,0.01375,0.01005775,0.093474418,0.084578313,0.287685418
12984,1190.0,2.0,8149162.0,8000000.0,3644008.0,0.0,2006846.0,6541050.0,G,-200.0,1.96,98.79,100.0,0.0,0.0,5.666666667,2006846.0,3270525.0,0.81763125,0.25085575,0.28738568800000003,0.369375,0.9764687809999999,1.0785214159999998
12985,1193.0,4.0,99283462.0,30000000.0,97309319.0,0.0,1144816.0,98729566.0,G,-32.0,155.96,11.37,31.66,0.0,0.0,15.91666667,1144816.0,24682391.5,3.290985533,0.038160532999999996,0.33554765,0.45346099999999995,3.115588825,3.3742768780000003
12986,1215.0,2.0,3142850.0,3000000.0,2655850.0,0.0,464219.0,2769119.0,G,-14.39,4.6,34.85,14.76,0.0,0.0,5.666666667,464219.0,1384559.5,0.9230396670000001,0.154739667,0.173333333,0.10512444300000001,0.995228667,0.71058811
12987,1234.0,2.0,910772.0,5000000.0,906710.0,0.0,0.0,906710.0,G,-19.42,0.0,9.71,6.43,0.0,0.0,2.583333333,0.0,453355.0,0.181342,0.0,0.04173,0.0312,0.2239746,0.26766673399999996
12988,1253.0,2.0,2425349.0,3000000.0,1030233.0,0.0,1292401.0,0.0,G,-427.43,0.0,88.69,20.09,0.0,0.0,7.25,1292401.0,0.0,0.0,0.430800333,0.6695504170000001,0.69793989,0.757917583,1.329036223
12989,1255.0,2.0,8474004.0,7000000.0,8477592.0,606120.0,0.0,8464004.0,G,0.0,21.4,35.97,92.87,0.0,0.0,7.0,606120.0,4232002.0,1.209143429,0.086588571,0.322458857,0.376190476,1.061388143,0.7146082859999999
12990,1310.0,3.0,6020507.0,9000000.0,2772210.0,0.0,21001.0,3606402.0,G,-100.02,0.0,100.9,101.35,0.0,0.0,5.833333333,21001.0,1202134.0,0.40071133299999995,0.002333444,0.155980556,0.224737333,0.639403639,0.48369440799999996
12991,1332.0,2.0,8353551.0,5000000.0,7323018.0,0.0,0.0,7491519.0,G,0.0,52.65,10.76,29.05,0.0,1.0,9.5,0.0,3745759.5,1.4983038,0.0,0.1369642,0.1606396,1.3928398000000002,1.2450284
12992,1341.0,2.0,6531760.0,15000000.0,3669282.0,0.0,3285500.0,8424159.0,G,-118.69,0.0,129.16,70.65,0.0,0.0,5.916666667,3285500.0,4212079.5,0.5616106,0.219033333,0.16833088300000001,0.2354,0.282704183,0.221949733
12993,1343.0,4.0,377476.0,3000000.0,136031.0,0.0,144066.0,416890.0,G,-100.0,0.0,54.78,71.52,0.0,0.0,7.666666667,144066.0,104222.5,0.138963333,0.048022,0.458672333,0.0,0.417155,0.052348777
12994,1388.0,2.0,1957413.0,3000000.0,1137778.0,0.0,520000.0,2185218.0,G,-15.25,0.0,33.01,0.0,0.0,0.0,6.25,520000.0,1092609.0,0.728406,0.173333333,0.249896583,0.33727189,0.44569616700000003,0.19566266699999998
12995,1408.0,2.0,92099776.0,81000000.0,88822438.0,0.0,12785670.0,88203357.0,G,-51.55,13.38,45.71,44.14,0.0,1.0,3.416666667,12785670.0,44101678.5,1.088930333,0.157847778,0.946783815,1.167467492,0.94816742,0.8221699509999999
12996,1424.0,2.0,331069.0,15000000.0,315201.0,0.0,0.0,0.0,G,-100.0,0.0,100.17,100.0,0.0,0.0,6.333333333,0.0,0.0,0.0,0.0,0.00330195,-0.00015162200000000002,0.0106667,0.0
12997,1493.0,3.0,5234531.0,23000000.0,557156.0,0.0,4186600.0,0.0,G,-100.91,0.0,100.0,100.0,0.0,0.0,10.66666667,4186600.0,0.0,0.0,0.182026087,0.19638546699999998,0.24166220300000002,0.255776717,0.388201942
12998,1495.0,3.0,5925122.0,5000000.0,1024997.0,0.0,4540320.0,0.0,G,-100.0,14.82,100.0,100.03,0.0,0.0,3.5,4540320.0,0.0,0.0,0.908064,0.6696854999999999,0.5583621999999999,0.53478295,0.8358964
12999,1565.0,2.0,218652.0,7000000.0,223435.0,0.0,0.0,224545.0,G,-49.98,0.0,75.0,100.0,0.0,0.0,10.5,0.0,112272.5,0.032077857,0.0,0.023628,0.174131239,0.034416071,0.134873047
13000,1587.0,2.0,4643866.0,5000000.0,4501960.0,0.0,0.0,4637019.0,G,0.0,0.0,30.78,58.95,0.0,0.0,4.5,0.0,2318509.5,0.9274038,0.0,0.25226245,0.11721113400000001,0.75054665,0.33485820000000005
13001,1590.0,2.0,2518170.0,7000000.0,2447225.0,0.0,0.0,0.0,G,0.0,0.0,46.34,100.0,0.0,0.0,5.333333333,0.0,0.0,0.0,0.0,0.20161375,0.28571428600000004,0.297583571,0.334002333
13002,1609.0,2.0,409737.0,3000000.0,329562.0,0.0,50478.0,406120.0,G,0.0,0.0,50.0,50.27,0.0,0.0,4.416666667,50478.0,203060.0,0.135373333,0.016826,0.022907499999999997,0.024988557,0.079022833,0.01611111
13003,1650.0,2.0,3780544.0,5000000.0,1250500.0,0.0,2490000.0,1629440.0,G,-58.67,0.0,60.46,92.72,0.0,0.0,1.8333333330000001,2490000.0,814720.0,0.325888,0.498,0.19205039999999998,0.039565334,0.49842085,0.49338279999999995
13004,1652.0,2.0,4186865.0,5000000.0,997146.0,0.0,3266655.0,4467072.0,G,0.0,0.0,28.78,11.18,0.0,0.0,7.75,3266655.0,2233536.0,0.8934144,0.653331,0.27465429999999996,0.31993333399999996,0.6277541999999999,0.7330934
13005,1680.0,5.0,6822963.0,6000000.0,191286.0,0.0,6339792.0,0.0,G,-100.0,16.15,75575.0,33400.0,0.0,0.0,8.666666667000001,6339792.0,0.0,0.0,1.056632,0.690313917,0.931777778,0.881726208,0.924157612
13006,1682.0,2.0,6277973.0,6000000.0,4954199.0,0.0,680050.0,5993650.0,G,0.0,6.02,15.38,21.67,0.0,0.0,0.916666667,680050.0,2996825.0,0.998941667,0.113341667,0.1100375,0.078494445,0.990013125,1.001630888
13007,1685.0,2.0,2780258.0,5000000.0,2156970.0,0.0,619029.0,2342935.0,G,-31.18,0.0,34.82,60.06,0.0,0.0,6.5,619029.0,1171467.5,0.468587,0.1238058,0.06427695,0.49556466600000004,0.85930805,1.0373686
13008,1691.0,2.0,2557545.0,4000000.0,252835.0,0.0,2127848.0,2662553.0,G,-117.98,0.0,101.31,101.94,0.0,0.0,6.25,2127848.0,1331276.5,0.66563825,0.5319619999999999,0.268780125,0.032333333,0.485334625,0.360169833
13009,1719.0,2.0,171559.0,5000000.0,136591.0,0.0,0.0,0.0,G,-99.85,0.0,100.0,98.56,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.3626745,0.243564666,0.17207995,0.117030934
13010,1721.0,3.0,315147.0,3000000.0,295920.0,0.0,265036.0,234556.0,G,-33.21,0.0,53.88,0.0,0.0,0.0,5.416666667,265036.0,78185.33333,0.078185333,0.08834533300000001,0.101801667,0.082222223,0.42686533299999996,1.033476443
13011,1736.0,2.0,3586353.0,5000000.0,3483077.0,0.0,0.0,0.0,G,0.0,0.0,0.0,19.36,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.141775,0.012,0.3441817,0.139066666
13012,1785.0,2.0,4189006.0,5000000.0,733367.0,0.0,1277100.0,0.0,G,-100.1,0.0,100.0,100.09,0.0,0.0,7.25,1277100.0,0.0,0.0,0.25542,0.30595,0.36916140000000003,0.72805165,0.8067892
13013,1792.0,2.0,1227062.0,6000000.0,1192924.0,0.0,0.0,0.0,G,-100.0,0.0,50.22,10.87,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.096225,0.10703416699999999,0.313279458,0.33020677800000003
13014,1817.0,3.0,18665918.0,52000000.0,10444211.0,0.0,8751787.0,911035.0,G,-60.08,0.0,304.33,336.15,0.0,0.0,6.083333333,8751787.0,303678.3333,0.017519904,0.16830359600000003,0.120808111,0.205486885,0.217515519,0.184044635
13015,1818.0,2.0,327205.0,3000000.0,141552.0,0.0,158084.0,0.0,G,-100.32,0.0,77.5,100.0,0.0,0.0,2.333333333,158084.0,0.0,0.0,0.052694667,0.30257275,0.916993333,0.37198000000000003,0.612055777
13016,1841.0,2.0,2725564.0,4000000.0,674307.0,0.0,100000.0,2724482.0,G,-100.0,0.0,83.87,36.21,0.0,0.0,7.083333333,100000.0,1362241.0,0.6811205,0.025,0.217862063,0.480478918,0.7814616879999999,1.1650928329999999
13017,1861.0,2.0,18817680.0,20000000.0,20461915.0,0.0,0.0,18830194.0,G,0.0,0.0,9.23,15.21,0.0,0.0,1.4166666669999999,0.0,9415097.0,0.9415097,0.0,0.09142976300000001,0.032025284,0.9500208379999999,0.89291455
13018,1865.0,2.0,2591074.0,7000000.0,2507439.0,0.0,415012.0,0.0,G,-100.0,0.0,99.85,64.36,0.0,0.0,7.0,415012.0,0.0,0.0,0.059287429,0.232353607,0.21536599999999997,0.266870321,0.137278953
13019,1897.0,2.0,50048.0,7000000.0,40102.0,0.0,0.0,61936.0,G,0.0,0.0,49.14,67.01,0.0,0.0,10.66666667,0.0,30968.0,0.008848,0.0,0.0013571429999999999,0.0,0.007509607,0.20514923899999998
13020,1899.0,2.0,1279464.0,3000000.0,1070902.0,0.0,367997.0,1208982.0,G,-32.49,0.0,58.83,66.97,0.0,0.0,4.083333333,367997.0,604491.0,0.402994,0.12266566699999999,0.081235667,0.0,0.19727725,0.5505577770000001
13021,1931.0,3.0,22001631.0,26000000.0,2266869.0,0.0,7370663.0,2750000.0,G,-100.0,0.0,100.0,100.0,0.0,0.0,10.25,7370663.0,916666.6667,0.10576923099999999,0.283487038,0.13566475,0.369456115,0.608993865,0.548734692
13022,1949.0,2.0,3039017.0,3000000.0,3037615.0,0.0,0.0,3019406.0,G,-10.54,1.36,11.37,19.66,0.0,0.0,5.666666667,0.0,1509703.0,1.006468667,0.0,0.069166667,0.299836443,0.9827450000000001,0.689846223
13023,1970.0,2.0,3706275.0,3000000.0,3445762.0,0.0,422000.0,3647636.0,G,-12.26,23.75,60.2,17955.57,0.0,0.0,6.25,422000.0,1823818.0,1.2158786670000001,0.140666667,0.284091667,0.628910557,1.134227917,1.142025557
13024,2009.0,3.0,4559936.0,30000000.0,2116842.0,0.0,2760250.0,0.0,G,-100.0,0.0,87.5,44.5,0.0,0.0,3.33,2760250.0,0.0,0.0,0.092,0.0631,0.0583,0.106,0.077
13025,2033.0,2.0,7907660.0,7000000.0,4569438.0,0.0,500000.0,4648561.0,G,-53.3,12.8,51.2,100.0,0.0,1.0,4.58,500000.0,2324281.0,0.664,0.0714,0.0438,0.102,1.14,1.04
13026,2035.0,4.0,24181917.0,36000000.0,7794263.0,0.0,20000000.0,0.0,G,0.0,0.0,597.0,0.0,0.0,0.0,9.42,20000000.0,0.0,0.0,0.556,2.4,0.5920000000000001,0.413,0.358
13027,2074.0,2.0,6099318.0,20000000.0,3695173.0,0.0,1465251.0,5519527.0,G,-10.0,0.0,21.9,11.5,0.0,0.0,1.92,1465251.0,2759764.0,0.276,0.0733,0.0778,0.114,0.258,0.10800000000000001
13028,2082.0,2.0,5581384.0,8000000.0,5581544.0,0.0,22179.0,5387106.0,G,0.0,0.0,74.8,0.0,0.0,0.0,5.67,22179.0,2693553.0,0.6729999999999999,0.00277,0.162,0.41100000000000003,0.655,0.441
13029,2099.0,2.0,1503597.0,3000000.0,1194667.0,0.0,0.0,0.0,G,0.0,0.0,25.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.12300000000000001,0.0,0.257,0.0
13030,2104.0,2.0,3868488.0,5000000.0,1116662.0,0.0,2749600.0,0.0,G,-100.0,0.0,77.3,100.0,0.0,0.0,4.42,2749600.0,0.0,0.0,0.55,0.456,0.441,0.509,0.467
13031,2176.0,3.0,1583016.0,27000000.0,1454235.0,0.0,159000.0,0.0,G,-100.0,0.0,25.2,0.0,0.0,0.0,10.3,159000.0,0.0,0.0,0.00589,0.0236,0.0,0.0318,0.0
13032,2190.0,2.0,3619046.0,10000000.0,1933276.0,0.0,3529969.0,0.0,G,-100.0,0.0,100.0,100.0,0.0,0.0,3.42,3529969.0,0.0,0.0,0.353,0.406,0.72,0.26,0.46299999999999997
13033,2205.0,2.0,4937197.0,10000000.0,3876355.0,0.0,0.0,4448910.0,G,-100.0,0.0,78.3,131.0,0.0,0.0,3.42,0.0,2224455.0,0.445,0.0,0.44299999999999995,0.5329999999999999,0.639,0.5770000000000001
13034,2216.0,2.0,1104283.0,3000000.0,720559.0,0.0,832000.0,0.0,G,0.0,0.0,-6.73,-30.3,0.0,0.0,8.5,832000.0,0.0,0.0,0.27699999999999997,0.414,0.591,0.486,0.159
13035,2224.0,2.0,2237620.0,3000000.0,2205116.0,0.0,157950.0,2223079.0,G,-31.2,0.0,16.5,35.0,0.0,0.0,4.83,157950.0,1111540.0,0.741,0.0527,0.0484,0.0973,0.695,0.81
13036,2236.0,3.0,19347888.0,20000000.0,2254102.0,0.0,7370663.0,15181859.0,G,-99.9,0.0,99.8,99.6,0.0,0.0,5.33,7370663.0,5060620.0,0.759,0.369,0.244,0.38299999999999995,0.622,0.9159999999999999
13037,2260.0,2.0,314540.0,20000000.0,161999.0,0.0,240000.0,218541.0,G,-86.3,0.0,50.6,30.8,0.0,0.0,3.25,240000.0,109271.0,0.0109,0.012,0.0647,0.248,0.0539,0.513
13038,2279.0,2.0,3440165.0,3000000.0,3340830.0,0.0,0.0,3427509.0,G,0.0,14.7,12.2,36.8,0.0,0.0,1.75,0.0,1713755.0,1.14,0.0,0.13,0.0969,1.05,0.664
13039,2292.0,2.0,5639077.0,5000000.0,1332976.0,0.0,4574999.0,0.0,G,-200.0,18.8,91.8,261.0,0.0,0.0,0.833,4574999.0,0.0,0.0,0.915,0.36,0.27899999999999997,0.402,0.479
13040,2313.0,2.0,9177885.0,8000000.0,3709007.0,0.0,6180000.0,9401739.0,G,-100.0,13.9,75.0,83.6,0.0,0.0,5.25,6180000.0,4700870.0,1.18,0.772,0.35,0.79,0.47,1.05
13041,2337.0,2.0,7104230.0,10000000.0,5894317.0,0.0,0.0,5083790.0,G,0.0,0.0,45.4,99.6,0.0,0.0,1.08,0.0,2541895.0,0.508,0.0,0.25,3.41e-05,0.34700000000000003,0.0067
13042,2340.0,2.0,4644926.0,5000000.0,2567851.0,0.0,1000000.0,4129186.0,G,-42.6,0.0,66.1,242.0,0.0,0.0,6.25,1000000.0,2064593.0,0.826,0.2,0.268,0.318,0.866,0.359
13043,2394.0,2.0,16658392.0,19000000.0,16299108.0,0.0,11306408.0,0.0,G,-99.9,0.0,75.0,73.6,0.0,0.0,7.08,11306408.0,0.0,0.0,0.595,0.4,0.276,0.44799999999999995,0.361
13044,2409.0,2.0,185654.0,14000000.0,224908.0,0.0,0.0,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.00868,0.0
13045,2424.0,3.0,27095007.0,25000000.0,25508272.0,0.0,0.0,25923374.0,G,0.0,6.36,30.6,100.0,0.0,1.0,5.33,0.0,8641125.0,1.04,0.0,0.21100000000000002,0.841,1.1,1.1
13046,2461.0,2.0,915291.0,5000000.0,900556.0,0.0,3569.0,0.0,G,0.0,0.0,50.3,109.0,0.0,0.0,2.0,3569.0,0.0,0.0,0.000714,0.0274,0.196,0.0898,0.33
13047,2464.0,2.0,6196316.0,6000000.0,6203174.0,0.0,0.0,6272294.0,G,0.0,3.67,35.9,80.5,0.0,0.0,0.75,0.0,3136147.0,1.05,0.0,0.0482,0.273,1.06,1.15
13048,2555.0,2.0,1608227.0,3000000.0,1517382.0,0.0,0.0,0.0,G,-94.6,0.0,29.7,66.7,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.172,0.0,0.304,0.002
13049,2598.0,3.0,3318739.0,7000000.0,1009521.0,0.0,1031000.0,0.0,G,-100.0,0.0,100.0,100.0,0.0,0.0,10.8,1031000.0,0.0,0.0,0.147,0.163,0.31,0.433,0.679
13050,2613.0,2.0,10148363.0,10000000.0,10636059.0,0.0,0.0,10275332.0,G,0.0,2.26,5.92,10.0,0.0,0.0,2.67,0.0,5137666.0,1.03,0.0,0.0459,0.0884,0.9520000000000001,0.8220000000000001
13051,2630.0,2.0,8082089.0,51000000.0,1482667.0,0.0,1603000.0,0.0,G,-100.0,0.0,100.0,100.0,0.0,0.0,10.2,1603000.0,0.0,0.0,0.0314,0.0404,0.0211,0.121,0.125
13052,2639.0,2.0,3730335.0,3000000.0,3627832.0,0.0,0.0,3480917.0,G,0.0,23.8,9.72,7.24,0.0,0.0,1.33,0.0,1740459.0,1.16,0.0,0.0441,0.0517,1.12,1.07
13053,2663.0,3.0,31918771.0,41000000.0,37000000.0,0.0,167485.0,36071255.0,G,-19.6,0.0,11.7,55.1,0.0,1.0,5.67,167485.0,12000000.0,0.88,0.00409,0.0488,0.252,0.7829999999999999,0.792
13054,2688.0,3.0,835251.0,7000000.0,833132.0,0.0,808500.0,0.0,G,-198.0,0.0,135.0,164.0,0.0,0.0,4.08,808500.0,0.0,0.0,0.11599999999999999,0.132,0.21899999999999997,0.124,0.0863
13055,2713.0,2.0,2765435.0,3000000.0,2691878.0,0.0,275100.0,2710691.0,G,-9.98,0.0,10.4,67.7,0.0,0.0,5.25,275100.0,1355346.0,0.904,0.0917,0.162,0.336,0.937,0.5670000000000001
13056,2718.0,3.0,3503905.0,5000000.0,2643597.0,0.0,1079448.0,2878408.0,G,-100.0,0.0,75.0,73.6,0.0,0.0,7.08,1079448.0,959469.0,0.5760000000000001,0.21600000000000003,0.281,0.11900000000000001,0.49,0.345
13057,2721.0,3.0,2920734.0,7000000.0,2919897.0,0.0,0.0,2930878.0,G,-62.8,0.0,62.8,82.4,0.0,0.0,5.83,0.0,976959.0,0.419,0.0,0.067,0.354,0.47200000000000003,0.627
13058,2744.0,2.0,4726943.0,5000000.0,4910195.0,0.0,15000.0,4702338.0,G,-10.4,0.0,9.51,15.6,0.0,0.0,1.92,15000.0,2351169.0,0.94,0.003,0.00346,0.2,0.92,0.9540000000000001
13059,2745.0,2.0,3859402.0,5000000.0,3865322.0,0.0,0.0,3829442.0,G,0.0,0.0,9.92,18.6,0.0,0.0,1.67,0.0,1914721.0,0.7659999999999999,0.0,0.0346,0.0887,0.7120000000000001,0.843
13060,2748.0,2.0,12465537.0,82000000.0,6171619.0,0.0,3000000.0,10611248.0,G,-100.0,0.0,50.2,49.6,0.0,0.0,8.83,3000000.0,5305624.0,0.129,0.0366,0.0323,0.00891,0.17600000000000002,0.262
13061,2770.0,2.0,930584.0,5000000.0,884354.0,0.0,442751.0,0.0,G,-100.0,0.0,100.0,100.0,0.0,0.0,3.25,442751.0,0.0,0.0,0.0886,0.0739,0.275,0.10800000000000001,0.223
13062,2777.0,2.0,1069925.0,4000000.0,1124046.0,0.0,0.0,1130786.0,G,-49.4,0.0,46.4,100.0,0.0,0.0,6.75,0.0,565393.0,0.28300000000000003,0.0,0.0,0.0013,0.287,0.327
13063,2802.0,2.0,1020701.0,3000000.0,253561.0,0.0,897819.0,0.0,G,-100.0,0.0,100.0,100.0,0.0,0.0,3.0,897819.0,0.0,0.0,0.299,0.142,0.33799999999999997,0.147,0.445
13064,2833.0,5.0,23075064.0,20000000.0,20818958.0,0.0,0.0,19747920.0,G,-30.3,9.96,34.5,10.8,0.0,1.0,11.8,0.0,3949584.0,0.987,0.0,0.265,0.0879,0.8690000000000001,0.575
13065,2887.0,3.0,2511942.0,99000000.0,180000.0,0.0,2043012.0,2250003.0,G,0.0,0.0,908.0,61.5,0.0,0.0,2.25,2043012.0,750001.0,0.0227,0.0206,0.00861,0.0322,0.0278,0.0489
13066,2912.0,4.0,4033598.0,4000000.0,4022324.0,0.0,12000.0,4000000.0,G,0.0,0.67,19.0,36.6,0.0,0.0,4.92,12000.0,1000000.0,1.0,0.003,0.003,0.392,0.909,0.899
13067,2939.0,2.0,8744593.0,7000000.0,5432980.0,0.0,640000.0,0.0,G,-100.0,21.1,64.0,67.2,0.0,0.0,6.0,640000.0,0.0,0.0,0.0914,0.261,0.16699999999999998,1.43,1.96
13068,2944.0,2.0,107128.0,5000000.0,86146.0,0.0,14265.0,0.0,G,-83.2,0.0,23.6,0.0,0.0,0.0,4.58,14265.0,0.0,0.0,0.00285,0.0019100000000000002,0.0,0.00634,0.0
13069,2959.0,2.0,2523652.0,3000000.0,229209.0,0.0,1848000.0,1306668.0,G,-100.0,0.0,101.0,100.0,0.0,0.0,4.58,1848000.0,653334.0,0.436,0.616,0.511,0.19,0.695,0.293
13070,3017.0,2.0,70218832.0,70000000.0,34827686.0,0.0,85563086.0,0.0,G,-100.0,0.0,100.0,100.0,0.0,0.0,7.58,85563086.0,0.0,0.0,1.22,0.285,0.331,0.297,0.461
13071,3048.0,5.0,19997009.0,20000000.0,19877047.0,0.0,195500.0,19899413.0,G,0.0,0.0,7.82,10.9,0.0,0.0,3.08,195500.0,3979883.0,0.995,0.00978,0.0916,0.0911,0.946,0.7509999999999999
13072,3054.0,2.0,4053616.0,6000000.0,3919338.0,0.0,0.0,4019952.0,G,-20.9,0.0,11.0,12.8,0.0,0.0,3.0,0.0,2009976.0,0.67,0.0,0.0619,0.0,0.74,0.736
13073,3086.0,2.0,16679616.0,19000000.0,12442752.0,1500000.0,4613427.0,11540137.0,G,-100.0,0.0,82.5,120.0,0.0,0.0,10.8,6113427.0,5770069.0,0.607,0.322,0.494,0.244,0.6579999999999999,0.318
13074,3088.0,2.0,6206641.0,27000000.0,6047427.0,0.0,0.0,6183981.0,G,0.0,0.0,86.3,73.1,0.0,0.0,9.58,0.0,3091991.0,0.22899999999999998,0.0,0.08800000000000001,0.013000000000000001,0.113,0.10800000000000001
13075,3106.0,2.0,4222832.0,8000000.0,1657459.0,0.0,2625880.0,0.0,G,-100.0,0.0,100.0,100.0,0.0,0.0,7.58,2625880.0,0.0,0.0,0.32799999999999996,0.317,0.19899999999999998,0.408,0.228
13076,3166.0,2.0,3150984.0,14000000.0,634774.0,0.0,0.0,0.0,G,-100.0,0.0,104.0,101.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0139,0.0279,0.324,0.519
13077,3178.0,2.0,8397563.0,12000000.0,847228.0,0.0,32000.0,0.0,G,-100.0,0.0,100.0,100.0,0.0,0.0,9.25,32000.0,0.0,0.0,0.00267,0.226,0.0544,0.47600000000000003,0.155
13078,3207.0,3.0,2857172.0,5000000.0,50200.0,0.0,2800000.0,2875346.0,G,-191.0,0.0,114.0,102.0,0.0,0.0,4.92,2800000.0,958449.0,0.575,0.56,0.321,0.499,0.598,0.753
13079,3219.0,3.0,5304099.0,25000000.0,1507013.0,0.0,309000.0,2686000.0,G,-100.0,0.0,75.0,55.6,0.0,0.0,8.58,309000.0,895333.0,0.107,0.0124,0.0462,0.0827,0.266,0.46299999999999997
13080,3236.0,2.0,4688043.0,17000000.0,4674724.0,0.0,1364000.0,4984943.0,G,-100.0,0.0,100.0,75.0,0.0,0.0,24.2,1364000.0,2492472.0,0.293,0.0802,0.177,0.157,0.289,0.156
13081,3250.0,2.0,3313842.0,8000000.0,1151576.0,0.0,715055.0,1853150.0,G,-22.9,0.0,50.0,44.5,0.0,0.0,1.42,715055.0,926575.0,0.23199999999999998,0.0894,0.0497,0.0708,0.504,0.445
13082,3251.0,2.0,6341527.0,6000000.0,4700387.0,0.0,384488.0,6033241.0,G,-18.1,6.02,12.2,28.7,0.0,0.0,4.0,384488.0,3016621.0,1.01,0.0641,0.0375,0.278,0.9359999999999999,0.977
13083,3317.0,2.0,255977.0,3000000.0,251632.0,0.0,986.0,255226.0,G,-100.0,0.0,50.0,68.3,0.0,0.0,6.17,986.0,127613.0,0.0851,0.00032900000000000003,0.0529,0.0512,0.0929,0.11699999999999999
13084,3377.0,3.0,9535021.0,20000000.0,7549786.0,0.0,0.0,8025211.0,G,-16.9,0.0,16.9,11.2,0.0,0.0,6.08,0.0,2675070.0,0.401,0.0,0.0474,0.01,0.43799999999999994,0.2
13085,3420.0,2.0,1038004.0,3000000.0,1489428.0,0.0,598000.0,1510445.0,G,-21.1,0.0,28.7,47.1,0.0,0.0,2.83,598000.0,755223.0,0.503,0.19899999999999998,0.0898,0.16399999999999998,0.19399999999999998,0.36200000000000004
13086,3422.0,3.0,5648545.0,6000000.0,2935030.0,0.0,0.0,2903578.0,G,-57.7,0.0,75.4,96.3,0.0,0.0,10.4,0.0,967859.0,0.484,0.0,0.265,0.7090000000000001,0.805,0.934
13087,3442.0,2.0,7328167.0,80000000.0,2336117.0,0.0,6645766.0,0.0,G,-101.0,0.0,100.0,100.0,0.0,0.0,3.42,6645766.0,0.0,0.0,0.0831,0.141,0.0826,0.11,0.0593
